   0.0000000e+00   ;1.7029783e+01   ;1.4616472e+01   ;1.8441343e+01   ;1.9488629e+01   ;1.4252198e+01   ;0.0000000e+00   ;1.6210168e+01   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;1.3569186e+01   ;0.0000000e+00   ;1.4662006e+01   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;1.3432583e+01   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;1.2157626e+01   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;1.1975489e+01   ;0.0000000e+00   ;1.0154122e+01   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;1.1520148e+01   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;1.4297733e+01   ;0.0000000e+00   ;1.7211920e+01   ;1.4161130e+01   ;0.0000000e+00   ;1.6346771e+01   ;1.8031535e+01   ;1.8304741e+01
   1.7029783e+01   ;0.0000000e+00   ;1.2157626e+01   ;1.1429079e+01   ;0.0000000e+00   ;0.0000000e+00   ;8.2872208e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00
   1.4616472e+01   ;1.2157626e+01   ;0.0000000e+00   ;0.0000000e+00   ;1.1429079e+01   ;0.0000000e+00   ;8.8336310e+00   ;0.0000000e+00   ;5.4185675e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00
   1.8441343e+01   ;1.1429079e+01   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;1.0973737e+01   ;6.7845929e+00   ;0.0000000e+00   ;0.0000000e+00   ;8.1050841e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00
   1.9488629e+01   ;0.0000000e+00   ;1.1429079e+01   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;1.1110340e+01   ;8.4238234e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00
   1.4252198e+01   ;0.0000000e+00   ;0.0000000e+00   ;1.0973737e+01   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;7.1033322e+00   ;0.0000000e+00   ;0.0000000e+00   ;9.3800412e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00
   0.0000000e+00   ;8.2872208e+00   ;8.8336310e+00   ;6.7845929e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;4.0070079e+00   ;3.1873926e+00   ;2.5954483e+00   ;1.4753074e+01   ;0.0000000e+00   ;1.8669014e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00
   1.6210168e+01   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;1.1110340e+01   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;1.1929955e+01   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;1.2248695e+01   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;5.8739093e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00
   0.0000000e+00   ;0.0000000e+00   ;5.4185675e+00   ;0.0000000e+00   ;8.4238234e+00   ;0.0000000e+00   ;4.0070079e+00   ;1.1929955e+01   ;0.0000000e+00   ;0.0000000e+00   ;1.5527156e+01   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;4.2802130e+00   ;0.0000000e+00   ;2.5499141e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00
   0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;8.1050841e+00   ;0.0000000e+00   ;7.1033322e+00   ;3.1873926e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;8.8336310e+00   ;1.6028032e+01   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;3.8248712e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00   ;0.0000000e+00
